ExpectationCondition,Lateness,CNVSlope
Before,2,-0.0102669640133778
Before,2,-0.00413508899509907
Before,2,0.0205430947244167
Before,2,0.0140122785232961
Before,2,0.00573194950508575
Before,2,0.00831170193850994
Before,2,-0.00161647753945241
Before,2,0.00206141709350049
Before,2,0.00546528352424502
Before,2,-0.0223113264267643
Before,2,0.00298679643310606
Before,2,-0.0016349413296363
Before,2,0.00989070720970631
Before,2,-0.00752444875737031
Before,2,0.0064966370506833
Before,2,0.00742477892587582
Before,2,-0.00574083490452419
Before,2,0.00178147293627262
Before,2,-0.00157069814546655
Before,2,-0.00968830857891589
Before,2,0.0252528476218383
Before,2,0.0139697718744477
Before,2,0.0067080946949621
Before,2,0.0118089959335824
Before,2,-0.0161911323666573
Before,2,-0.0148448704276234
Before,2,0.0140290968120098
Before,2,-0.00320536800427362
Before,3,-0.00587373199717452
Before,3,-0.00338629289763048
Before,3,0.00173793189848463
Before,3,0.0015178454729418
Before,3,0.00382047363867362
Before,3,0.00812111857036749
Before,3,0.00204614984492461
Before,3,0.00360488410418232
Before,3,0.00173670286312699
Before,3,0.00671452987201822
Before,3,0.00323243299499154
Before,3,0.00686892952459554
Before,3,-0.00396433930533628
Before,3,-0.0146387893085678
Before,3,0.0145675803845127
Before,3,-0.00575240942028662
Before,3,0.00101687107235193
Before,3,-0.00449892816444238
Before,3,0.00143451794671516
Before,3,-0.001497781680276
Before,3,0.01556934742257
Before,3,0.00109988462645561
Before,3,0.0035145366564393
Before,3,-0.00433855179774885
Before,3,-0.00767410360276699
Before,3,-0.00355080202765142
Before,3,-0.00411392686267694
Before,3,0.00581975696453204
Before,3,0.00831056692792724
Before,3,-0.00372648060632249
Before,3,0.00991067189412812
Before,3,0.00233569364839544
Before,3,-0.0126248536010583
Before,3,0.0010272260212029
Before,3,0.000986107159405947
Before,3,0.000201572537965452
Before,3,-0.000226631993427873
Before,3,0.0133463661380423
Before,3,-0.000722765010626366
Before,3,0.00188938916350404
Before,3,0.00942081461350123
Before,3,0.0108956685289741
Before,3,-0.000293492746398745
Before,3,-0.00580757445034881
Before,3,0.00251072358029584
Before,3,-0.00801789822677771
Before,3,0.0116998976251731
Before,3,-0.00236088809712479
Before,3,0.0111834943139305
Before,3,-0.0106430458836257
Before,3,-0.00294068525545299
Before,3,-0.0078647043555975
Before,3,0.00218420530048509
Before,3,0.0121648927063992
Before,3,0.0190844175716241
Before,3,-0.00218291860073805
Before,3,-0.0217107112209002
Before,3,-0.00499749544542283
Before,3,-0.00825487193651497
Before,3,0.0131505130945394
Before,3,-0.00439825716118018
Before,3,-0.0233961467941602
Before,3,0.00796920154243708
Before,3,-0.00522684057553609
Before,3,-0.00502333122616013
Before,3,0.010474252824982
Before,3,-0.000344970884422461
Before,3,0.00429874337472332
Before,3,-0.00531585235148668
Before,3,-0.0109303314238787
Before,4,0.00401936211468031
Before,4,0.000385711590449015
Before,4,0.0042855729504178
Before,4,0.00594834983348846
Before,4,0.00276226829737425
Before,4,-0.0134134405913452
Before,4,-0.00740052092199524
Before,4,-0.00721365477268894
Before,4,0.00404099840670824
Before,4,0.000275599304586649
Before,4,0.00244553802379717
Before,4,-0.00843248888850212
Before,4,0.00347159709781408
Before,4,-0.00251954355432341
Before,4,0.0119503326714039
Before,4,-0.000935466552618891
Before,4,0.00948434509336948
Before,4,0.0144721561421951
Before,4,0.00341505386556188
Before,4,0.00280346670964112
Before,4,-0.00273867312353104
Before,4,0.0055414546901981
Before,4,0.0165850870932142
Before,4,-0.00211551963972549
Before,4,-0.00177708795915047
Before,4,-0.00511809003849824
Before,4,-0.00639715449263652
Before,4,-0.000620505617310603
Before,4,-0.0120309422103067
Before,4,-0.00372368784155697
Before,4,-0.000289981787015374
Before,4,0.0038817236199975
Before,4,-0.00542014713088671
Before,4,-0.00659590354189277
Before,4,0.00251136968533198
Before,4,0.00149732268376586
Before,4,0.00956319117297729
Before,4,-0.0155809355589251
Before,4,0.00346160555879275
Before,4,0.00965855891505877
Before,4,0.0124309663660824
Before,4,-0.00050745148716184
Before,4,-0.00859661707363557
Before,4,-0.00376463658176363
Before,4,-0.00248969617920617
Before,4,-0.00151230876023571
Before,4,0.0209328873703877
Before,4,0.00372720928862691
Before,4,-0.00979296211153269
Before,4,0.0199732227871815
Before,4,-0.000215444267572214
Before,4,-0.0157701496500522
Before,4,-0.00930428473899762
Before,4,0.0108791524544358
Before,4,0.00733953000356754
Before,4,-0.00636474091637259
Before,4,-0.00543130491860211
Before,4,0.0142407186795026
Before,4,0.00143169223641356
Before,4,-0.000200106141467889
Before,4,-0.00123598973732442
Before,4,0.0120638426936542
Before,4,-0.00366686222453912
Before,4,0.00566814777751764
Before,4,-0.0147489650795857
Before,4,0.00267177502003809
Before,4,0.00954865198582411
Before,4,-0.0178915277744333
Before,4,-0.00660514233944317
Before,4,-0.00404636561870575
Before,1,0.0188424879064163
Before,1,0.00721085017236571
Before,1,0.00758592753360669
Before,1,0.0152127603068948
Before,1,0.00153455007239245
Before,1,-0.0101018395895759
Before,1,0.0108076746885975
Before,1,0.00164766355980343
Before,1,0.00708856907052298
Before,1,-0.00191971322055906
Before,1,-0.00820394512265921
Before,1,0.00607625384388181
Before,1,0.0132985801125566
Before,1,0.0266098522891601
Before,1,0.0120366114812593
Before,1,0.014612297527492
Before,1,0.00221696387355526
Before,1,0.00158206955529749
Before,1,0.00171608846479406
Before,1,0.00376443551310028
Before,1,0.009677330031991
Before,1,0.0171452714130282
Before,1,-0.010250287130475
Before,1,0.0195180090765158
Before,1,0.0187309694786866
Before,1,0.00880030465001861
Before,1,0.0029003694653511
Before,1,0.00817983985568086
Before,1,-0.0205682820330064
Before,1,0.0115600530989468
Before,1,-0.000958844359653691
Before,1,0.00238221086571381
Before,1,0.0110143547256788
Before,1,0.015835798655947
Before,1,-0.00169485615333542
Before,1,0.00179339585398945
Before,1,0.00741561936835448
Before,1,0.00339596091847246
Before,1,0.00250551003652314
Before,1,0.0021208338876022
Before,1,-0.00979124397660295
Before,1,-0.00169406672163556
Before,1,-0.00942311466981967
Before,1,0.0198432952165604
Before,1,0.0013130542744572
Before,1,0.00583256936321656
Before,1,-0.00353881220022837
Before,1,0.000476763350889087
Before,1,0.0143277635797858
Before,1,0.00554833669836322
Before,1,0.0125362902569274
Before,1,0.00628785036193828
Before,1,0.0336055619021257
Before,1,-0.0100482145013909
Before,1,0.0160382116834323
Before,1,0.00818675213182966
Before,1,0.00981279633318385
Before,1,-9.5918580579261e-05
Before,1,0.0193349523469806
Before,1,-0.00811212696135044
Before,1,-0.00341884943190962
Before,1,-0.00878006025838355
Before,1,-0.00104662884647648
Before,1,0.0129324389466395
Before,1,-0.000912519637495279
Before,1,-0.00549967990567287
Before,1,0.00838883042645951
Before,1,0.0113505682287117
Before,1,-0.00391663226764649
Before,1,0.0191858041410645
Before,2,0.00712181922669212
Before,2,0.00830611097626388
Before,2,0.00689771422185004
Before,2,0.00700944693138202
Before,2,0.00390104590527092
Before,2,0.00705424323678017
Before,2,-0.00863808983316024
Before,2,0.0209912254164616
Before,2,0.0071829289663583
Before,2,-0.0154730385790269
Before,2,0.0108852054302891
Before,2,0.01256313174963
Before,2,0.0020449124276638
Before,2,0.00284808984724805
Before,2,0.000988126421968142
Before,2,0.0126277816792329
Before,2,-0.00340376033758124
Before,2,-0.000966561725363135
Before,2,-0.00778554923211535
Before,2,0.00270019209710881
Before,2,0.0121178620805343
Before,2,0.0233503983666499
Before,2,0.0120488656684756
Before,2,0.00685775435219208
Before,2,0.026955579717954
Before,2,0.00756195653229952
Before,2,0.00622783609045049
Before,2,0.00081561009089152
Before,2,0.000392097766355922
Before,2,0.00864441475520531
Before,2,0.00779804913327098
Before,2,0.0295363329350948
Before,2,-0.00254895708834132
Before,2,0.00238240656714576
Before,2,0.0204071787496408
Before,2,0.00855364510789514
Before,2,0.00442448849086456
Before,2,0.0181914965311686
Before,2,0.000441944711686422
Before,2,0.033159580702583
Before,2,0.00934819147611658
Before,2,0.0167062074566881
Before,2,-0.00260100451608499
Before,2,0.000856413661191861
Before,2,-0.00620014220476151
Before,2,0.008697342282782
Before,2,0.00148522667586803
Before,2,-0.0123281215007106
Before,2,0.00815614747504393
Before,2,-0.00541241513565183
Before,2,0.0172206855689486
Before,2,0.00784313052038973
Before,2,0.0120328914684554
Before,2,-0.00329883470355223
Before,2,0.00362881055722634
Before,2,-0.00203616389383872
Before,2,-0.00347741732063393
Before,2,0.0055242966239651
Before,2,-0.0127773930629094
Before,2,-0.0142242833971977
Before,2,-0.00694172204627345
Before,2,-0.0128596082019309
Before,2,-0.0118961812307437
Before,2,0.0023986060017099
Before,2,0.0096567968527476
Before,2,-0.0306921973824501
Before,2,-0.000990989035926759
Before,2,0.0116077382893612
Before,2,0.0078478337575992
Before,2,-0.00588937208522111
Before,3,0.0204665105169018
Before,3,0.00382860030125206
Before,3,0.0118797638763984
Before,3,0.00792956445366144
Before,3,0.0144548729682962
Before,3,0.00830401348260542
Before,3,-0.0104285175912082
Before,3,0.00416321431597074
Before,3,0.0103413274822136
Before,3,0.0191945492600401
Before,3,0.0133591727353632
Before,3,-0.00644287172084053
Before,3,-0.00274839327903464
Before,3,-0.00417122857955595
Before,3,-0.0129283194740613
Before,3,-0.0217316554238399
Before,3,0.0288570799554388
Before,3,0.0107520020877322
Before,3,-0.00132394613077243
Before,3,-0.00415314925097239
Before,3,0.014307933083425
Before,3,-0.00888490366439025
Before,3,-0.00714045941519241
Before,3,0.00598998623900115
Before,3,0.0034440341211545
Before,3,-0.00729587177435557
Before,3,0.0046846146384875
Before,3,0.00328847742639482
Before,3,-0.00487558403983712
Before,3,-0.00146982066022853
Before,3,-0.000868733431464837
Before,3,-0.00777741925170024
Before,3,0.00177384061195577
Before,3,0.000943611608818173
Before,3,0.00121153111103922
Before,3,-0.00243465332702423
Before,3,0.00288443500176072
Before,3,0.016962065671881
Before,3,-0.00229125962747882
Before,3,-0.00720826350152493
Before,3,-0.00125601515173912
Before,3,0.00517037836834788
Before,3,-0.000146250279309849
Before,3,-0.00610368636747201
Before,3,-0.00530818182354172
Before,3,-0.000260386974938835
Before,3,0.0163428541272879
Before,3,-0.00444774096831679
Before,3,0.00430655720022817
Before,3,0.00874717285235723
Before,3,0.00155627170655256
Before,3,0.0158009491860867
Before,3,0.00770140796278914
Before,3,0.00436903458709518
Before,3,-0.000413592157807822
Before,3,-0.00987175665795803
Before,3,0.00786369464670618
Before,3,-9.14759196651479e-05
Before,3,-0.00294356948385636
Before,3,-0.0276993146787087
Before,3,-0.00754778366535902
Before,3,0.00316992107157906
Before,3,-0.0215325634926558
Before,3,-0.0028725051767348
Before,3,0.0102248902743061
Before,3,-0.0131220500916243
Before,3,0.0156545620411634
Before,3,-0.0132831558585167
Before,3,-0.00981735251843929
Before,3,0.00472895244214063
Before,4,-0.00988659138480822
Before,4,0.00776790082454681
Before,4,0.0125314686447382
Before,4,-0.00752227380871773
Before,4,-0.00789738376624882
Before,4,0.00767763230639199
Before,4,0.000921477020407716
Before,4,0.00823818488667409
Before,4,-0.00208619555147986
Before,4,0.0212015189851324
Before,4,-0.00611905932116012
Before,4,0.0146660174553593
Before,4,-0.00284243089845404
Before,4,0.00277738986642362
Before,4,-0.0110247797953586
Before,4,-0.00886905379593372
Before,4,-0.0066488563703994
Before,4,0.0184176679079731
Before,4,0.00793382246047258
Before,4,0.00010672106873244
Before,4,0.000954886937203507
Before,4,0.00014578178524971
Before,4,0.0134768504649401
Before,4,-0.000536753951261441
Before,4,0.00691547881190975
Before,4,0.00943771889433265
Before,4,0.00157912446108336
Before,4,0.00200035197970768
Before,4,0.0057455093919998
Before,4,0.0353360796968142
Before,4,0.000445846080159148
Before,4,0.00841497257351875
Before,4,-0.00584462409218152
Before,4,0.0367289967834949
Before,4,0.018679860047996
Before,4,-0.000302978791296482
Before,4,-0.00278059051682552
Before,4,0.0059381613197426
Before,4,0.0113580853988727
Before,4,0.000201778855019559
Before,4,-0.0132780528316895
Before,4,-0.00364440136278669
Before,4,0.000201037677470595
Before,4,0.00843212753534317
Before,4,0.0191059789309899
Before,4,0.00665956002194434
Before,4,0.00831329682841897
Before,4,0.00692049274221063
Before,4,-0.00597287404040496
Before,4,-0.0134526221081614
Before,4,0.00829068742071589
Before,4,0.0216553931434949
Before,4,0.0274233681460222
Before,4,0.00159217454104995
Before,4,0.00360088651844611
Before,4,0.00853903032839298
Before,4,0.00836105908577641
Before,4,0.00796239466095964
Before,4,0.000495772226713598
Before,4,-0.00247272076861312
Before,4,-0.00372010366603111
Before,4,-0.00702633708715439
Before,4,0.00502830433348815
Before,4,-0.0027837020267422
Before,4,-0.000169164598143349
Before,4,0.0226098783314228
Before,4,-0.0018251506407978
Before,4,-0.00662101316265762
Before,4,0.0210120572398106
Before,4,-0.00990357948467135
Before,1,0.000805978042383989
Before,1,0.000380457068483035
Before,1,-0.00291145451774355
Before,1,-0.00370834694088747
Before,1,6.7674807117631e-05
Before,1,-0.0060562237049453
Before,1,-0.00375291348124544
Before,1,-0.00994854498033722
Before,1,-0.00528404675424099
Before,1,-0.00453881577899059
Before,1,0.00863254256546497
Before,1,0.00233198081453641
Before,1,-0.00455508228333201
Before,1,-0.00303597127397855
Before,1,0.0120918513663734
Before,1,0.0133505774817119
Before,1,-0.00448609585873783
Before,1,0.000770683633163571
Before,1,0.0013439804315567
Before,1,0.000480969048415621
Before,1,0.00577184932384019
Before,1,-0.0013279909423242
Before,1,0.00330913191040357
Before,1,0.00633830033863584
Before,1,-0.00208590247590716
Before,1,-0.00465498476599654
Before,1,0.00779784951979915
Before,1,0.00149742389718692
Before,1,0.0146001012374957
Before,1,0.00957609247416258
Before,1,0.0278279290844997
Before,1,-0.0025876840033258
Before,1,0.0078532660069565
Before,1,-0.000865526613779366
Before,1,0.0152053645191093
Before,1,0.00967306018962214
Before,1,-0.0046165285166353
Before,1,0.00456346241602053
Before,1,0.00433762472433348
Before,1,-0.00172841091019412
Before,1,0.014957076869905
Before,1,0.00877717214946946
Before,1,0.00148649505960445
Before,1,-0.00371564521143834
Before,1,0.000826959653447072
Before,1,0.00773827056400478
Before,1,-0.00621774156267444
Before,1,-0.00363600013467173
Before,1,-0.00457418523728848
Before,1,-0.00246595265343785
Before,1,0.00343681243248284
Before,1,0.00717581924982369
Before,1,0.00657240503157179
Before,1,0.00668349388676385
Before,1,0.0137682780623436
Before,1,0.0177564026477436
Before,1,-0.00691656209528446
Before,1,-0.00741380561764042
Before,1,0.0043474268168211
Before,1,-0.00712285683645556
Before,1,-0.0129467807904196
Before,1,-0.00475267320871353
Before,1,-0.0125287614452342
Before,1,-0.00708400054524342
Before,1,0.00612503321220477
Before,1,-0.00501079744814585
Before,1,-0.00374634331092238
Before,1,0.0130426281442245
Before,1,0.0117061445489526
Before,1,0.0101777614715199
Before,2,-0.00534533616155386
Before,2,-0.00537385325878859
Before,2,-0.00167114362314654
Before,2,0.00232087326488302
Before,2,-0.00409021368250251
Before,2,0.00708491091306011
Before,2,-0.0122664192846666
Before,2,0.00293767987750471
Before,2,0.00627000761839251
Before,2,-0.00493693468160927
Before,2,0.00419075845275074
Before,2,-0.00700922558705012
Before,2,0.0022320068286111
Before,2,0.00191333261318505
Before,2,-0.00472852316064139
Before,2,-0.0049836536248525
Before,2,0.0073025804789116
Before,2,0.0128868191192547
Before,2,-0.00466028841522833
Before,2,0.00946722598746419
Before,2,-0.00356232941461106
Before,2,0.0160190492557983
Before,2,0.00831872581814726
Before,2,0.00521075756599506
Before,2,0.00349625331970553
Before,2,-0.00411545576450105
Before,2,0.000901196772853533
Before,2,0.00571404335399469
Before,2,-0.00338930527990063
Before,2,0.00551096621590356
Before,2,0.00236124937267353
Before,2,0.00641212177773317
Before,2,0.0198158480537434
Before,2,0.000824460138877233
Before,2,-0.0075531139348944
Before,2,-0.00737091239231328
Before,2,0.00892064596215884
Before,2,0.00766192733620604
Before,2,0.0101723552991947
Before,2,-0.00223436470453938
Before,2,0.00569315813481808
Before,2,0.00534110580823229
Before,2,0.00101463015501698
Before,2,0.010991369218876
Before,2,0.0098166300970964
Before,2,0.00307645757372181
Before,2,0.00855714315548539
Before,2,0.0111664831638336
Before,2,0.00270991275707881
Before,2,0.0127477596203486
Before,2,-0.00876793280864755
Before,2,0.00613980926573277
Before,2,0.00204351125285029
Before,2,-0.00605560552018384
Before,2,0.00642166736846169
Before,2,-0.00374947069212794
Before,2,-0.00721661187708378
Before,2,-0.00422671996057034
Before,2,0.0038807667636623
Before,2,0.0107142909740408
Before,2,0.0117342888067166
Before,2,-0.0153947803191841
Before,2,0.0128960870206356
Before,2,0.00656175244754801
Before,2,0.00146687092880408
Before,2,-0.00239538789416353
Before,2,-0.000937919830903411
Before,2,0.0229742291073004
Before,2,-0.00351942532385389
Before,2,-0.000777805301671227
Before,3,0.00137092099369814
Before,3,0.010121762752533
Before,3,-0.00399464330015083
Before,3,-0.00343778539293756
Before,3,-0.0079621272161603
Before,3,-0.00386492535471916
Before,3,0.000781534550090631
Before,3,0.00886983304129293
Before,3,-0.00555538494760791
Before,3,0.0016376660981526
Before,3,0.0101671831992765
Before,3,0.0244007563839356
Before,3,-0.00595616114636262
Before,3,0.00603025266900659
Before,3,0.0181701017233233
Before,3,0.00458263029577211
Before,3,-0.00507625828807553
Before,3,-0.00255452212877572
Before,3,0.013354144214342
Before,3,-0.00191565688389043
Before,3,-0.00135553589401146
Before,3,0.00672503188252449
Before,3,0.0106936308244864
Before,3,-0.00354628318261045
Before,3,3.80911127043267e-05
Before,3,-0.00946863957991203
Before,3,-0.00500233135729407
Before,3,0.00168072211090475
Before,3,-0.0132942677009851
Before,3,0.00791531739135583
Before,3,0.00451267642589907
Before,3,-0.00578706245869398
Before,3,0.00249891510854165
Before,3,0.00842743366956711
Before,3,0.0035290252417326
Before,3,-0.00934012824048599
Before,3,0.0142358534115677
Before,3,-0.00321958937759822
Before,3,-0.00178771691086392
Before,3,-0.0028927461632217
Before,3,0.00453859272723397
Before,3,0.00832705323894819
Before,3,0.00246058303552369
Before,3,0.0128202730362924
Before,3,0.0107676691065232
Before,3,0.01069979967239
Before,3,0.00975984893739223
Before,3,0.0142422164790332
Before,3,0.000850609658906857
Before,3,0.00785000948235393
Before,3,0.00733983128642042
Before,3,-0.00553835354124506
Before,3,0.0228858850896358
Before,3,-0.00167527577529351
Before,3,-0.0100927439828714
Before,3,-0.00686946418136358
Before,3,-0.00147094251587987
Before,3,-0.0142627066622178
Before,3,-0.00278678551937143
Before,3,-0.00412953906925395
Before,3,-0.00631346117491679
Before,3,0.00115521497597607
Before,3,0.00862843419114749
Before,3,0.0199953724319736
Before,3,0.00118135024483005
Before,3,-0.0115929593642553
Before,3,-0.0145613250012199
Before,3,0.00506776881714662
Before,3,-0.00763985173155864
Before,3,-0.00898464738080899
Before,4,-0.0109937527837853
Before,4,0.00312865121910969
Before,4,0.0024901299426953
Before,4,0.00879842570672433
Before,4,0.0045469026081264
Before,4,-0.00240349671609389
Before,4,-0.00981715833768249
Before,4,0.00194054624686639
Before,4,0.00853786314837635
Before,4,0.0179469181845586
Before,4,-0.00343677956455698
Before,4,-0.00575968405852715
Before,4,-0.0110233982559294
Before,4,0.0022227013638864
Before,4,0.00742639725406965
Before,4,0.0022548438088658
Before,4,0.00991848297417164
Before,4,0.0180693330864112
Before,4,0.00345959638555845
Before,4,-0.00662332734403511
Before,4,0.00454945722594857
Before,4,0.0137103198406597
Before,4,0.0140257154901822
Before,4,-0.0050455704331398
Before,4,0.00466420159985622
Before,4,-0.00816671092373629
Before,4,-0.00576417644818624
Before,4,0.0061281550830851
Before,4,0.00263599713798612
Before,4,0.00358502535770337
Before,4,-0.00535520197202762
Before,4,-0.00475549480567376
Before,4,0.000151692268749078
Before,4,-0.00798214320093393
Before,4,0.00730161182582378
Before,4,0.000590442456693078
Before,4,0.0164758712053299
Before,4,-0.0114805184615155
Before,4,0.0048912411245207
Before,4,0.00547653638447324
Before,4,0.0132940094918013
Before,4,0.000325160101056099
Before,4,-0.00163241499103606
Before,4,0.00998653129984935
Before,4,0.00441579225783547
Before,4,-0.0126256784424186
Before,4,0.0133389290422201
Before,4,-0.000890757461699347
Before,4,-0.0107496812318762
Before,4,0.00317383169506987
Before,4,-0.00268747803056613
Before,4,-0.00797434880708655
Before,4,-0.000744884833693504
Before,4,0.0100854113698006
Before,4,0.00502895706934699
Before,4,0.00911521816548581
Before,4,0.00301363268954447
Before,4,0.0145694195913772
Before,4,0.0156437152375778
Before,4,-0.00843357259873301
Before,4,-0.00479792070109397
Before,4,-3.67670630415281e-05
Before,4,-0.00643355669065689
Before,4,0.016733610847344
Before,4,-0.00046201515942812
Before,4,0.00558796307692925
Before,4,0.0129182102779547
Before,4,-0.013703986381491
Before,4,-0.00907222096187373
Before,4,-0.0177098025257389
Before,1,0.017590678917865
Before,1,0.00616896338760853
Before,1,0.0110509418106327
Before,1,-0.00428143145594125
Before,1,0.00189620706563195
Before,1,0.000544245510051648
Before,1,-0.0056352138829728
Before,1,0.0129933198913932
Before,1,-0.00420732877682894
Before,1,0.00967243841538827
Before,1,-0.00452944201727708
Before,1,0.000652353201682369
Before,1,0.00512112242480119
Before,1,0.00790704724689325
Before,1,0.00412965410699447
Before,1,0.000841472297906876
Before,1,0.00605846499092877
Before,1,0.00890141461665432
Before,1,0.0056391004472971
Before,1,0.00167348111669223
Before,1,-0.00308438188706835
Before,1,0.0163989185045163
Before,1,0.00425593818848332
Before,1,0.00245960343939563
Before,1,0.0145388922343651
Before,1,-0.0201119541501005
Before,1,0.00276433785135547
Before,1,0.00486510650565227
Before,1,0.00580260157585144
Before,1,-0.00444455925996105
Before,1,0.000184432535509889
Before,1,-0.00279781447413067
Before,1,-0.0056163158636385
Before,1,0.00744596527268489
Before,1,-0.00779202813282609
Before,1,-0.00222379504702985
Before,1,-0.00967400649096817
Before,1,-0.0089825806596006
Before,1,0.00522819301113486
Before,1,0.01021441227446
Before,1,0.0060003373461465
Before,1,0.0244658321219807
Before,1,0.00131610924533258
Before,1,0.012444088080277
Before,1,0.0119952633976936
Before,1,0.01417814794695
Before,1,0.0150835538903872
Before,1,-0.00447574723511934
Before,1,-0.00940983789041638
Before,1,0.00343168899416924
Before,1,0.00585755364348491
Before,1,-0.0043273785073931
Before,1,0.00655332983781894
Before,1,-0.00729759557483097
Before,1,-0.00425370262625317
Before,1,0.0108160025750597
Before,1,0.0120019363239408
Before,1,-0.00667705631349236
Before,1,0.00988701699922482
Before,1,0.00717404170427471
Before,1,-0.00277971064982315
Before,1,0.00863177748396993
Before,1,0.00280760197589795
Before,1,0.0111642417808374
Before,1,0.00310581953575214
Before,1,0.0150428811709086
Before,1,0.00928935959624747
Before,1,-0.00345537461301622
Before,1,-0.0114785172821333
Before,1,-0.00978634607357283
Before,2,0.00888919310333828
Before,2,0.00294718759444853
Before,2,0.00825110931570331
Before,2,0.0161095882455508
Before,2,-0.00258152136423936
Before,2,0.0104574781532089
Before,2,0.00178769262856804
Before,2,0.00806324432293574
Before,2,0.00871517059082786
Before,2,-0.00549415809412797
Before,2,0.00456129068819185
Before,2,0.00135152911146482
Before,2,-0.00134162488393486
Before,2,-0.000614879468533521
Before,2,0.0026420804982384
Before,2,0.00138754273454348
Before,2,0.00611598758647839
Before,2,0.0081541517477793
Before,2,0.0134190963581204
Before,2,0.00943927777310213
Before,2,0.019135053580006
Before,2,0.00507147579143445
Before,2,0.0101420515760159
Before,2,0.0195493921637535
Before,2,-0.00720010030393799
Before,2,0.005110755097121
Before,2,0.0231054746545851
Before,2,0.0133962801968058
Before,2,0.0154831608136495
Before,2,0.0135197788476944
Before,2,0.0135127414638797
Before,2,0.0090052728385975
Before,2,0.00424466848683854
Before,2,0.0215775923182567
Before,2,-0.00513767792532841
Before,2,0.00484268801907698
Before,2,0.0229463158175349
Before,2,-0.00223643643160661
Before,2,0.00275426972075365
Before,2,-0.00436612985019262
Before,2,-0.00894646455223362
Before,2,0.00218040388790541
Before,2,0.00542689689124624
Before,2,-0.000520773697644472
Before,2,0.00167272340816756
Before,2,-0.0105257043614984
Before,2,-0.00399535009637475
Before,2,-0.00121335710476463
Before,2,0.000437385402619839
Before,2,0.00979796377941966
Before,2,-0.00555093066456417
Before,2,-0.00260975118726492
Before,2,0.000698348662505547
Before,2,0.0171933711195985
Before,2,0.0187248010188341
Before,2,0.0048254644498229
Before,2,-0.0106823871634939
Before,2,-0.000817374947170416
Before,2,0.0133468319351474
Before,2,-0.00696100791295369
Before,2,0.0173423513770103
Before,2,-0.00276925018018422
Before,2,-0.00989964425874253
Before,2,0.0077221089353164
Before,2,-0.0109354083930763
Before,2,0.0039985425149401
Before,2,-0.00507496779997988
Before,2,0.00873263801137606
Before,2,0.0154588843385379
Before,2,-0.00499446333075563
Before,3,0.015635465271771
Before,3,0.000782175901501129
Before,3,0.00221926464776819
Before,3,-0.000204033839205901
Before,3,0.0123476731241681
Before,3,-0.00245727885824939
Before,3,0.00192364340182394
Before,3,0.00886881972352664
Before,3,-0.00329711513283352
Before,3,0.0141532899190982
Before,3,0.0149874859877552
Before,3,-0.00202041212469339
Before,3,0.00622371413434545
Before,3,0.00616312321896354
Before,3,0.00552191383515795
Before,3,-0.000456916944434245
Before,3,-0.000855235120980069
Before,3,-0.000382897072995547
Before,3,-0.0144524499773979
Before,3,0.00834553626676401
Before,3,-0.00943244248628616
Before,3,-0.0152792949229479
Before,3,0.00352824487102528
Before,3,-0.00619138994564613
Before,3,0.0112299267202616
Before,3,-0.00143665133509785
Before,3,0.0164274924124281
Before,3,0.00777036789804697
Before,3,0.00652890683462222
Before,3,0.00598507266840898
Before,3,-0.00987467107067156
Before,3,0.00607098639011383
Before,3,-0.0037478803715203
Before,3,-0.000958173865607629
Before,3,-0.0171123078713814
Before,3,-0.0042594193170468
Before,3,0.00253362891574701
Before,3,-0.000239024249215921
Before,3,0.0011090124413992
Before,3,0.00726921611931175
Before,3,-0.00432240233446161
Before,3,0.0158505011349916
Before,3,-0.00416301221897205
Before,3,0.00294525129720569
Before,3,-0.00382074915493528
Before,3,0.00748877537747224
Before,3,0.0114249171068271
Before,3,-0.00997454238434633
Before,3,0.00817093385073046
Before,3,0.00224668967227141
Before,3,-0.00917383360986908
Before,3,0.0191588749488195
Before,3,-0.0256412060310443
Before,3,-0.0108226023924847
Before,3,-0.000385400312855684
Before,3,0.00352034900182237
Before,3,0.00306981056928635
Before,3,-0.00384113215841353
Before,3,-0.00264061459650596
Before,3,0.000682427547872066
Before,3,0.0321109599123398
Before,3,-0.00414437835570425
Before,3,0.00956621921310822
Before,3,-0.00570917758159339
Before,3,-0.00577797507867217
Before,3,-0.0152069255709648
Before,3,0.00168975186534226
Before,3,0.00912551092915237
Before,3,-0.00458024876813094
Before,3,-0.00846098192657034
Before,4,-0.0109953635061781
Before,4,0.00574857896814744
Before,4,0.0016222169312338
Before,4,0.00732478406280279
Before,4,0.00753035598124067
Before,4,0.00176281590635578
Before,4,-0.00710788951255381
Before,4,-0.000555442306601132
Before,4,0.00653166872022363
Before,4,0.0118403951637447
Before,4,0.00227960649256905
Before,4,-0.000681506935507059
Before,4,-0.0105858302364747
Before,4,0.00139448869352539
Before,4,0.00439870481689771
Before,4,0.0054948067991063
Before,4,0.0117587006340424
Before,4,0.0257329742113749
Before,4,-0.000707873453696569
Before,4,-0.00501057769482334
Before,4,0.0070324115610371
Before,4,0.00825354658688108
Before,4,0.00632809024925033
Before,4,-0.0106612644158304
Before,4,0.00150970447187622
Before,4,-0.00791588588617742
Before,4,-0.00329577984909217
Before,4,-0.00118136413705846
Before,4,0.00186524373323967
Before,4,0.0057277400046587
Before,4,-0.00885596716155609
Before,4,-0.00158927869051695
Before,4,0.0011130584947144
